epoch;val_ids;proposal_size
19618;ctslice4597_2;[65499,0,37,0,0]
19619;ctslice4120_3;[57073,2367,984,1582,3530]
19620;ctslice7360_1;[65510,0,26,0,0]
19621;ctslice2589_3;[55712,1543,5412,2774,95]
19622;ctslice3904_1;[65536,0,0,0,0]
19623;ctslice5348_3;[65523,13,0,0,0]
19624;ctslice6028_3;[54264,3014,4894,2761,603]
19625;ctslice1445_2;[64915,26,21,9,565]
19626;ctslice136_2;[65536,0,0,0,0]
19627;ctslice6581_2;[65536,0,0,0,0]
19628;ctslice1231_2;[56276,3932,1254,4074,0]
19629;ctslice3204_3;[65536,0,0,0,0]
19630;ctslice2019_3;[59186,771,3002,2577,0]
19631;ctslice7207_3;[61362,0,0,0,4174]
19632;ctslice178_3;[60829,133,960,19,3595]
19633;ctslice3206_2;[65536,0,0,0,0]
19634;ctslice5008_3;[61206,1347,1542,1441,0]
19635;ctslice6897_1;[65536,0,0,0,0]
19636;ctslice5917_1;[63580,181,1218,557,0]
19637;ctslice6328_1;[64848,669,16,3,0]
19638;ctslice7049_3;[65536,0,0,0,0]
19639;ctslice4383_1;[65536,0,0,0,0]
19640;ctslice3176_3;[65536,0,0,0,0]
19641;ctslice1987_3;[65518,0,18,0,0]
19642;ctslice7393_2;[55506,3725,2000,4305,0]
19643;ctslice4981_2;[65536,0,0,0,0]
19644;ctslice3483_2;[65385,0,151,0,0]
19645;ctslice7912_3;[54516,3585,671,2878,3886]
19646;ctslice6190_2;[65536,0,0,0,0]
19647;ctslice533_2;[58115,2370,854,2431,1766]
19648;ctslice3834_2;[64928,0,18,0,590]
19649;ctslice148_3;[65536,0,0,0,0]
19650;ctslice2765_1;[65057,0,0,0,479]
19651;ctslice2062_3;[63150,1343,1043,0,0]
19652;ctslice1663_1;[65536,0,0,0,0]
19653;ctslice7848_3;[65536,0,0,0,0]
19654;ctslice3207_2;[60167,1969,1807,1593,0]
19655;ctslice7645_2;[64299,524,61,546,106]
19656;ctslice5765_3;[65536,0,0,0,0]
19657;ctslice6988_2;[63441,28,2059,0,8]
19658;ctslice504_1;[60141,741,3684,970,0]
19659;ctslice7914_1;[65536,0,0,0,0]
19660;ctslice972_2;[65536,0,0,0,0]
19661;ctslice2835_1;[65424,35,72,5,0]
19662;ctslice1521_2;[65536,0,0,0,0]
19663;ctslice2235_3;[58022,3013,1694,2795,12]
19664;ctslice167_3;[65536,0,0,0,0]
19665;ctslice806_3;[65536,0,0,0,0]
19666;ctslice3768_2;[56883,2841,663,2554,2595]
19667;ctslice5683_3;[65536,0,0,0,0]
19668;ctslice3667_3;[65170,366,0,0,0]
19669;ctslice4108_2;[64839,697,0,0,0]
19670;ctslice3800_2;[65251,0,285,0,0]
19671;ctslice7483_1;[60785,699,3026,1026,0]
19672;ctslice4195_2;[59648,300,4186,3,1399]
19673;ctslice4318_1;[55426,2394,3673,1273,2770]
19674;ctslice6442_2;[54633,2689,2536,2696,2982]
19675;ctslice6675_3;[65536,0,0,0,0]
19676;ctslice260_2;[60652,1501,1218,2165,0]
19677;ctslice6419_1;[65512,0,24,0,0]
19678;ctslice7780_2;[54464,2679,2783,3715,1895]
19679;ctslice7741_2;[56404,730,3022,2556,2824]
19680;ctslice6668_2;[60597,11,4834,94,0]
19681;ctslice4292_2;[65536,0,0,0,0]
19682;ctslice2275_3;[52555,3170,1020,3207,5584]
19683;ctslice4011_2;[58850,3613,775,2280,18]
19684;ctslice5113_1;[65433,0,103,0,0]
19685;ctslice2583_1;[65536,0,0,0,0]
19686;ctslice8073_3;[65536,0,0,0,0]
19687;ctslice6386_2;[58754,807,2752,3096,127]
19688;ctslice6676_1;[64440,540,370,186,0]
19689;ctslice2603_1;[65536,0,0,0,0]
19690;ctslice6561_1;[65536,0,0,0,0]
19691;ctslice808_2;[60559,763,2923,1291,0]
19692;ctslice8038_3;[65536,0,0,0,0]
19693;ctslice2749_2;[65536,0,0,0,0]
19694;ctslice7830_1;[65536,0,0,0,0]
19695;ctslice6783_3;[59387,917,2503,2729,0]
19696;ctslice3122_1;[59452,2295,852,2937,0]
19697;ctslice3525_1;[65536,0,0,0,0]
19698;ctslice7911_1;[65536,0,0,0,0]
19699;ctslice4912_1;[58120,1986,2133,1383,1914]
19700;ctslice8339_1;[64788,689,27,32,0]
19701;ctslice7085_2;[50680,4807,2872,5104,2073]
19702;ctslice1215_2;[61387,1217,1290,1642,0]
19703;ctslice4075_3;[55894,4534,1047,4061,0]
19704;ctslice1344_2;[53223,2961,7896,1456,0]
19705;ctslice5351_2;[62901,0,1727,0,908]
19706;ctslice2278_3;[65536,0,0,0,0]
19707;ctslice1748_2;[52345,3878,1589,4935,2789]
19708;ctslice8377_1;[65536,0,0,0,0]
19709;ctslice2361_3;[53086,2917,1270,4613,3650]
19710;ctslice8081_3;[65098,0,438,0,0]
19711;ctslice3455_2;[65536,0,0,0,0]
19712;ctslice1256_2;[65536,0,0,0,0]
19713;ctslice1864_2;[64686,574,24,0,252]
19714;ctslice639_2;[60988,361,1068,1613,1506]
19715;ctslice8105_3;[65474,0,62,0,0]
19716;ctslice2223_2;[59632,2501,676,2727,0]
19717;ctslice2250_3;[51597,3564,6501,3813,61]
19718;ctslice2936_2;[57129,2598,2710,2375,724]
19719;ctslice6757_1;[64999,29,393,115,0]
19720;ctslice5975_1;[63327,1338,690,181,0]
19721;ctslice6368_1;[62895,0,2641,0,0]
19722;ctslice2637_3;[54067,2027,1649,2924,4869]
19723;ctslice3106_2;[62056,1168,629,1652,31]
19724;ctslice5694_1;[65536,0,0,0,0]
19725;ctslice5779_3;[65536,0,0,0,0]
19726;ctslice2722_3;[65536,0,0,0,0]
19727;ctslice126_2;[65536,0,0,0,0]
19728;ctslice975_1;[65536,0,0,0,0]
19729;ctslice1449_1;[65536,0,0,0,0]
19730;ctslice6608_2;[60295,2202,616,2413,10]
19731;ctslice7085_1;[54596,4279,2091,3203,1367]
19732;ctslice5055_2;[53116,4399,2179,5520,322]
19733;ctslice1571_2;[65536,0,0,0,0]
19734;ctslice2087_1;[65536,0,0,0,0]
19735;ctslice734_1;[64913,623,0,0,0]
19736;ctslice5319_2;[65536,0,0,0,0]
19737;ctslice5480_2;[52064,2492,1962,5111,3907]
19738;ctslice1229_1;[65536,0,0,0,0]
19739;ctslice2057_3;[65536,0,0,0,0]
19740;ctslice4115_3;[65536,0,0,0,0]
19741;ctslice5715_2;[55318,3379,6768,11,60]
19742;ctslice2877_2;[65536,0,0,0,0]
19743;ctslice2450_1;[65536,0,0,0,0]
19744;ctslice7784_3;[60651,0,2075,0,2810]
19745;ctslice7811_2;[64804,0,128,0,604]
19746;ctslice2921_2;[65536,0,0,0,0]
19747;ctslice439_3;[65536,0,0,0,0]
19748;ctslice7103_3;[65536,0,0,0,0]
19749;ctslice2064_2;[63496,344,6,0,1690]
19750;ctslice7481_3;[64632,889,15,0,0]
19751;ctslice5669_1;[57479,3830,565,3662,0]
19752;ctslice819_3;[65536,0,0,0,0]
19753;ctslice4306_3;[65536,0,0,0,0]
19754;ctslice697_2;[60768,1498,1284,1252,734]
19755;ctslice8102_1;[65536,0,0,0,0]
19756;ctslice1089_3;[64602,0,934,0,0]
19757;ctslice7087_1;[59249,515,3084,2687,1]
19758;ctslice988_2;[57985,1153,4540,1858,0]
19759;ctslice2028_2;[53371,3572,4912,2448,1233]
19760;ctslice1208_1;[65437,96,3,0,0]
19761;ctslice2225_3;[65536,0,0,0,0]
19762;ctslice3697_1;[58622,1667,2211,3036,0]
19763;ctslice5284_1;[65536,0,0,0,0]
19764;ctslice4150_2;[54152,3463,4377,2070,1474]
19765;ctslice5673_1;[60198,749,1754,2717,118]
19766;ctslice5238_2;[65500,36,0,0,0]
19767;ctslice7046_2;[58000,926,4259,2351,0]
19768;ctslice2652_3;[65536,0,0,0,0]
19769;ctslice7098_2;[57051,3768,2353,2102,262]
19770;ctslice6236_1;[65312,0,112,0,112]
19771;ctslice4525_3;[57848,1263,3869,2556,0]
19772;ctslice7726_3;[63999,16,1472,0,49]
19773;ctslice6160_1;[65536,0,0,0,0]
19774;ctslice5540_3;[65536,0,0,0,0]
19775;ctslice4693_2;[65536,0,0,0,0]
19776;ctslice6340_2;[65536,0,0,0,0]
19777;ctslice5612_3;[65536,0,0,0,0]
19778;ctslice4155_3;[65536,0,0,0,0]
19779;ctslice8054_1;[65536,0,0,0,0]
19780;ctslice229_2;[50342,3355,2471,5899,3469]
19781;ctslice6977_2;[64960,0,0,0,576]
19782;ctslice4380_3;[60905,479,3056,1096,0]
19783;ctslice2501_3;[64755,28,274,479,0]
19784;ctslice7753_2;[54647,4130,2511,2444,1804]
19785;ctslice3174_3;[65536,0,0,0,0]
19786;ctslice7058_2;[65536,0,0,0,0]
19787;ctslice5730_1;[65536,0,0,0,0]
19788;ctslice6519_3;[56878,2275,3160,2917,306]
19789;ctslice8221_2;[64267,265,685,242,77]
19790;ctslice4594_1;[59913,45,4805,163,610]
19791;ctslice6537_3;[65536,0,0,0,0]
19792;ctslice3084_1;[65536,0,0,0,0]
19793;ctslice6986_3;[65536,0,0,0,0]
19794;ctslice2348_2;[65536,0,0,0,0]
19795;ctslice7543_3;[65536,0,0,0,0]
19796;ctslice444_1;[49864,3399,1418,5626,5229]
19797;ctslice2201_2;[61623,3356,356,85,116]
19798;ctslice2698_1;[63646,1705,0,0,185]
19799;ctslice7351_1;[65536,0,0,0,0]
19800;ctslice4947_3;[65252,284,0,0,0]
19801;ctslice2401_2;[64759,113,515,149,0]
19802;ctslice3931_3;[65536,0,0,0,0]
19803;ctslice1835_3;[65536,0,0,0,0]
19804;ctslice3312_3;[65536,0,0,0,0]
19805;ctslice5634_1;[64702,0,0,0,834]
19806;ctslice1937_2;[52327,3138,5877,4194,0]
19807;ctslice4617_1;[53194,4733,4747,2582,280]
19808;ctslice4378_2;[54381,3330,3497,3746,582]
19809;ctslice2751_2;[65391,0,145,0,0]
19810;ctslice4052_1;[65493,0,0,43,0]
19811;ctslice1664_2;[65536,0,0,0,0]
19812;ctslice4071_1;[64823,0,9,24,680]
19813;ctslice3293_3;[63986,70,1228,0,252]
19814;ctslice4923_3;[52006,3669,1738,4400,3723]
19815;ctslice2426_1;[65536,0,0,0,0]
19816;ctslice5911_2;[63056,1695,97,688,0]
19817;ctslice4174_2;[65201,0,335,0,0]
19818;ctslice7872_3;[65536,0,0,0,0]
19819;ctslice5279_3;[65536,0,0,0,0]
19820;ctslice4576_3;[65503,33,0,0,0]
19821;ctslice6848_3;[58765,51,6665,0,55]
19822;ctslice5946_2;[65536,0,0,0,0]
19823;ctslice8391_3;[61214,0,4298,0,24]
19824;ctslice788_3;[56379,2392,886,2610,3269]
19825;ctslice4198_2;[65536,0,0,0,0]
19826;ctslice4622_1;[65536,0,0,0,0]
19827;ctslice3818_2;[65536,0,0,0,0]
19828;ctslice6888_1;[65536,0,0,0,0]
19829;ctslice6045_2;[65536,0,0,0,0]
19830;ctslice1994_3;[60974,0,3353,0,1209]
19831;ctslice7529_2;[65536,0,0,0,0]
19832;ctslice1059_3;[64502,0,1034,0,0]
19833;ctslice3275_2;[53795,4128,2276,5337,0]
19834;ctslice6502_2;[61964,492,3080,0,0]
19835;ctslice1009_1;[51105,4479,2121,2980,4851]
19836;ctslice6851_3;[64955,0,85,0,496]
19837;ctslice1371_3;[65530,0,6,0,0]
19838;ctslice4898_1;[56175,2819,938,3002,2602]
19839;ctslice7841_3;[65536,0,0,0,0]
19840;ctslice7689_1;[60722,0,3204,0,1610]
19841;ctslice7356_1;[54576,3301,1602,3447,2610]
19842;ctslice2126_2;[60680,1500,1472,1884,0]
19843;ctslice8303_1;[60219,3186,361,823,947]
19844;ctslice8100_3;[60934,355,1679,2125,443]
19845;ctslice5445_2;[61939,1621,840,1136,0]
19846;ctslice1105_3;[57358,3439,663,1512,2564]
19847;ctslice2664_2;[65536,0,0,0,0]
19848;ctslice4888_1;[61627,1526,724,1659,0]
19849;ctslice6961_1;[65536,0,0,0,0]
19850;ctslice5897_2;[64838,0,206,0,492]
19851;ctslice568_3;[65536,0,0,0,0]
19852;ctslice764_3;[65536,0,0,0,0]
19853;ctslice1825_1;[58757,2141,514,2866,1258]
19854;ctslice7449_1;[56550,690,7059,1237,0]
19855;ctslice2932_1;[59380,1916,1758,1328,1154]
19856;ctslice33_1;[65536,0,0,0,0]
19857;ctslice1795_1;[64449,0,0,0,1087]
19858;ctslice7_2;[65536,0,0,0,0]
19859;ctslice2090_1;[65536,0,0,0,0]
19860;ctslice5859_2;[62323,0,3145,68,0]
19861;ctslice5925_1;[64748,30,758,0,0]
19862;ctslice6359_3;[65536,0,0,0,0]
19863;ctslice6641_1;[63738,760,185,853,0]
19864;ctslice6764_2;[57142,3639,1055,2072,1628]
19865;ctslice6173_3;[61812,479,2302,943,0]
19866;ctslice7320_2;[63030,310,1639,4,553]
19867;ctslice528_2;[54022,2733,1616,4364,2801]
19868;ctslice2494_1;[65536,0,0,0,0]
19869;ctslice2124_1;[65536,0,0,0,0]
19870;ctslice7284_3;[61451,127,3289,669,0]
19871;ctslice3016_1;[65536,0,0,0,0]
19872;ctslice2724_3;[62087,1065,336,965,1083]
19873;ctslice1275_3;[50641,3337,3259,4176,4123]
19874;ctslice6262_1;[65536,0,0,0,0]
19875;ctslice5850_1;[58467,1643,3258,2168,0]
19876;ctslice1471_2;[56227,2166,2606,4537,0]
19877;ctslice6233_3;[65536,0,0,0,0]
19878;ctslice4195_3;[61795,74,3304,259,104]
19879;ctslice7835_3;[65536,0,0,0,0]
19880;ctslice7602_1;[63935,4,462,51,1084]
19881;ctslice1050_3;[61719,1324,2114,379,0]
19882;ctslice6730_2;[65536,0,0,0,0]
19883;ctslice422_1;[64671,50,762,0,53]
19884;ctslice6570_3;[65536,0,0,0,0]
19885;ctslice3620_3;[64479,1057,0,0,0]
19886;ctslice2109_1;[54538,3149,2256,2049,3544]
19887;ctslice5066_1;[59116,2440,1667,2313,0]
19888;ctslice1113_3;[65536,0,0,0,0]
19889;ctslice739_2;[65536,0,0,0,0]
19890;ctslice1528_2;[65429,91,16,0,0]
19891;ctslice2644_3;[45304,5189,3356,6718,4969]
19892;ctslice4941_1;[65340,0,0,0,196]
19893;ctslice5651_2;[65536,0,0,0,0]
19894;ctslice7453_2;[65536,0,0,0,0]
19895;ctslice932_3;[65173,0,363,0,0]
19896;ctslice5585_1;[62040,962,1691,843,0]
19897;ctslice4277_2;[60927,929,2600,1080,0]
19898;ctslice5041_1;[64974,6,0,0,556]
19899;ctslice8288_1;[54783,3368,4399,2986,0]
19900;ctslice7717_2;[59978,2490,670,2398,0]
19901;ctslice2792_2;[65413,123,0,0,0]
19902;ctslice6341_3;[65536,0,0,0,0]
19903;ctslice5126_3;[65536,0,0,0,0]
19904;ctslice851_2;[65536,0,0,0,0]
19905;ctslice3549_3;[48683,4986,2256,6020,3591]
19906;ctslice3177_1;[53121,3361,2428,2650,3976]
19907;ctslice3797_3;[65536,0,0,0,0]
19908;ctslice822_3;[65536,0,0,0,0]
19909;ctslice5919_1;[65536,0,0,0,0]
19910;ctslice4912_2;[55731,1575,4003,1533,2694]
19911;ctslice7880_2;[65536,0,0,0,0]
19912;ctslice4643_3;[65536,0,0,0,0]
19913;ctslice942_3;[65536,0,0,0,0]
19914;ctslice4518_2;[62576,506,537,173,1744]
19915;ctslice7186_3;[61094,1165,853,462,1962]
19916;ctslice3268_3;[65536,0,0,0,0]
19917;ctslice6507_2;[64923,0,613,0,0]
19918;ctslice641_3;[53778,3242,1301,2836,4379]
19919;ctslice3657_2;[65536,0,0,0,0]
19920;ctslice1391_1;[60220,2561,73,490,2192]
19921;ctslice8304_1;[65327,84,125,0,0]
19922;ctslice8026_1;[65536,0,0,0,0]
19923;ctslice5814_3;[65536,0,0,0,0]
19924;ctslice2285_1;[63755,771,0,0,1010]
19925;ctslice2657_2;[65081,455,0,0,0]
19926;ctslice6612_3;[65536,0,0,0,0]
19927;ctslice1483_2;[65536,0,0,0,0]
19928;ctslice1613_3;[65535,0,1,0,0]
19929;ctslice2758_1;[58125,3022,681,2585,1123]
19930;ctslice5702_3;[56492,2102,6797,107,38]
19931;ctslice7017_2;[54983,1714,6530,2307,2]
19932;ctslice17_2;[65493,43,0,0,0]
19933;ctslice4818_2;[65536,0,0,0,0]
19934;ctslice4789_2;[57805,2411,1022,4298,0]
19935;ctslice1961_3;[65371,0,163,0,2]
19936;ctslice6530_3;[59235,1937,1857,1801,706]
19937;ctslice1303_2;[59097,779,2808,2778,74]
19938;ctslice7193_1;[65536,0,0,0,0]
19939;ctslice2797_2;[60682,53,3606,1195,0]
19940;ctslice2639_2;[58891,2020,3978,647,0]
19941;ctslice5436_3;[65536,0,0,0,0]
19942;ctslice4262_2;[65536,0,0,0,0]
19943;ctslice1284_3;[65003,1,163,0,369]
19944;ctslice3876_2;[65536,0,0,0,0]
19945;ctslice5069_3;[62920,47,1142,0,1427]
19946;ctslice5577_3;[65536,0,0,0,0]
19947;ctslice3669_3;[58000,1140,3675,2077,644]
19948;ctslice2090_2;[65391,145,0,0,0]
19949;ctslice2505_1;[65536,0,0,0,0]
19950;ctslice5359_1;[65536,0,0,0,0]
19951;ctslice5313_1;[64327,1208,1,0,0]
19952;ctslice378_1;[56293,2102,4372,1014,1755]
19953;ctslice8183_2;[65008,528,0,0,0]
19954;ctslice2536_1;[65536,0,0,0,0]
19955;ctslice3104_1;[65536,0,0,0,0]
19956;ctslice270_2;[65399,122,15,0,0]
19957;ctslice230_2;[59426,1241,2281,2588,0]
19958;ctslice8343_2;[65536,0,0,0,0]
19959;ctslice8250_2;[65536,0,0,0,0]
19960;ctslice4815_1;[65536,0,0,0,0]
19961;ctslice812_2;[65536,0,0,0,0]
19962;ctslice4398_2;[60511,1066,2289,1412,258]
19963;ctslice834_3;[61861,1590,509,1576,0]
19964;ctslice5663_2;[61814,971,2698,53,0]
19965;ctslice2831_2;[59752,2627,864,2293,0]
19966;ctslice838_1;[59661,997,4289,0,589]
19967;ctslice2407_3;[60741,1392,2255,604,544]
19968;ctslice7853_3;[63601,0,1935,0,0]
19969;ctslice5497_1;[59143,1145,3690,1558,0]
19970;ctslice4895_2;[65536,0,0,0,0]
19971;ctslice7210_3;[65536,0,0,0,0]
19972;ctslice972_3;[65536,0,0,0,0]
19973;ctslice5989_3;[56904,1310,4442,2880,0]
19974;ctslice2534_2;[65524,0,0,0,12]
19975;ctslice4750_1;[63008,0,2528,0,0]
19976;ctslice7365_1;[65536,0,0,0,0]
19977;ctslice2628_1;[65536,0,0,0,0]
19978;ctslice5072_1;[65443,0,93,0,0]
19979;ctslice8011_1;[65536,0,0,0,0]
19980;ctslice1060_3;[65536,0,0,0,0]
19981;ctslice291_2;[65536,0,0,0,0]
19982;ctslice5498_1;[65536,0,0,0,0]
19983;ctslice665_1;[62021,49,1505,18,1943]
19984;ctslice6949_1;[57717,1421,4905,1493,0]
19985;ctslice4599_1;[56485,2674,1206,3351,1820]
19986;ctslice7697_2;[63520,927,1062,27,0]
19987;ctslice3006_3;[65536,0,0,0,0]
19988;ctslice8316_1;[65536,0,0,0,0]
19989;ctslice1318_3;[65146,268,122,0,0]
19990;ctslice4680_3;[65536,0,0,0,0]
19991;ctslice4941_3;[64288,0,308,11,929]
19992;ctslice8227_2;[65536,0,0,0,0]
19993;ctslice599_2;[65536,0,0,0,0]
19994;ctslice3245_1;[54295,2617,4649,2210,1765]
19995;ctslice1523_3;[63072,0,33,0,2431]
19996;ctslice3524_3;[64496,723,317,0,0]
19997;ctslice3891_3;[65536,0,0,0,0]
19998;ctslice6342_3;[65536,0,0,0,0]
19999;ctslice1840_2;[65536,0,0,0,0]
20000;ctslice2331_1;[65536,0,0,0,0]
20001;ctslice4837_1;[65536,0,0,0,0]
20002;ctslice7364_3;[60228,2674,425,2209,0]
20003;ctslice936_1;[64796,3,737,0,0]
20004;ctslice3198_2;[65536,0,0,0,0]
20005;ctslice2948_2;[65536,0,0,0,0]
20006;ctslice4416_2;[65536,0,0,0,0]
20007;ctslice8328_2;[55437,2257,5438,1425,979]
20008;ctslice6372_3;[59517,1123,3058,1838,0]
20009;ctslice3326_3;[65027,234,171,98,6]
20010;ctslice3732_2;[54562,3830,3555,3589,0]
20011;ctslice3823_2;[61917,2,327,0,3290]
20012;ctslice2680_1;[65536,0,0,0,0]
20013;ctslice6856_2;[65536,0,0,0,0]
20014;ctslice7025_3;[59095,1159,1674,3344,264]
20015;ctslice6819_3;[65536,0,0,0,0]
20016;ctslice6536_3;[65536,0,0,0,0]
20017;ctslice1757_2;[64138,0,0,0,1398]
20018;ctslice1330_3;[56849,3360,1539,3674,114]
20019;ctslice5042_1;[55536,4465,1741,3340,454]
20020;ctslice1416_1;[60906,0,4630,0,0]
20021;ctslice5153_3;[65457,6,73,0,0]
20022;ctslice7762_1;[65536,0,0,0,0]
20023;ctslice3190_2;[65536,0,0,0,0]
20024;ctslice6656_2;[59272,2018,2442,1804,0]
20025;ctslice4139_3;[65536,0,0,0,0]
20026;ctslice18_2;[64971,0,28,0,537]
20027;ctslice5856_2;[56845,835,6996,860,0]
20028;ctslice5909_3;[65536,0,0,0,0]
20029;ctslice7023_1;[65536,0,0,0,0]
20030;ctslice8072_2;[61869,36,0,0,3631]
20031;ctslice6870_1;[65536,0,0,0,0]
20032;ctslice7402_2;[64080,312,223,921,0]
20033;ctslice2517_3;[58085,1432,2417,1772,1830]
20034;ctslice597_3;[65536,0,0,0,0]
20035;ctslice3669_2;[57964,655,3902,1892,1123]
20036;ctslice538_2;[54037,5051,1067,5381,0]
20037;ctslice3690_1;[65536,0,0,0,0]
20038;ctslice2562_2;[62787,319,1178,0,1252]
20039;ctslice4145_2;[65536,0,0,0,0]
20040;ctslice1291_2;[63822,1703,0,11,0]
20041;ctslice1327_1;[65536,0,0,0,0]
20042;ctslice2310_2;[58244,1455,3372,1491,974]
20043;ctslice5278_2;[65536,0,0,0,0]
20044;ctslice337_2;[65536,0,0,0,0]
20045;ctslice5562_3;[65080,46,408,2,0]
20046;ctslice2448_3;[65536,0,0,0,0]
20047;ctslice2665_3;[65536,0,0,0,0]
20048;ctslice8350_3;[65536,0,0,0,0]
20049;ctslice3832_3;[64882,0,493,0,161]
20050;ctslice8316_2;[65536,0,0,0,0]
20051;ctslice58_2;[65381,0,142,0,13]
20052;ctslice4794_3;[62338,14,2774,410,0]
20053;ctslice584_2;[65286,203,47,0,0]
20054;ctslice4170_1;[65536,0,0,0,0]
20055;ctslice672_3;[54256,3384,3372,4524,0]
20056;ctslice2570_1;[61740,3553,48,0,195]
20057;ctslice5469_1;[65536,0,0,0,0]
20058;ctslice6957_1;[60927,2993,418,718,480]
20059;ctslice1576_3;[65536,0,0,0,0]
20060;ctslice2141_2;[65536,0,0,0,0]
20061;ctslice5648_1;[65536,0,0,0,0]
20062;ctslice4095_1;[65536,0,0,0,0]
20063;ctslice1888_1;[65536,0,0,0,0]
20064;ctslice4978_1;[64681,467,387,1,0]
20065;ctslice3939_3;[64177,0,260,0,1099]
20066;ctslice2516_1;[65536,0,0,0,0]
20067;ctslice1444_1;[65414,0,122,0,0]
20068;ctslice5199_1;[65536,0,0,0,0]
20069;ctslice986_2;[65290,246,0,0,0]
20070;ctslice4453_2;[56486,1467,4454,3129,0]
20071;ctslice7307_3;[65455,0,81,0,0]
20072;ctslice6298_2;[49919,4640,5476,3079,2422]
20073;ctslice1400_2;[65536,0,0,0,0]
20074;ctslice3077_2;[65536,0,0,0,0]
20075;ctslice5472_1;[60071,2041,914,2510,0]
20076;ctslice3606_3;[61909,0,3627,0,0]
20077;ctslice706_3;[65210,0,326,0,0]
20078;ctslice7675_2;[61338,2384,653,1161,0]
20079;ctslice4859_3;[65536,0,0,0,0]
20080;ctslice2181_1;[65536,0,0,0,0]
20081;ctslice6433_1;[65536,0,0,0,0]
20082;ctslice1013_3;[65536,0,0,0,0]
20083;ctslice3106_1;[61580,947,538,2471,0]
20084;ctslice5408_2;[57795,1910,1886,3206,739]
20085;ctslice6072_1;[65516,18,0,2,0]
20086;ctslice4070_3;[56647,2679,1312,2421,2477]
20087;ctslice1531_3;[62002,896,1963,420,255]
20088;ctslice1857_2;[61816,110,635,569,2406]
20089;ctslice7968_3;[52450,3220,1502,5507,2857]
20090;ctslice1029_3;[65536,0,0,0,0]
20091;ctslice3286_3;[65536,0,0,0,0]
20092;ctslice2417_3;[65536,0,0,0,0]
20093;ctslice237_3;[65508,0,0,0,28]
20094;ctslice4499_3;[64868,668,0,0,0]
20095;ctslice3112_2;[65536,0,0,0,0]
20096;ctslice6353_1;[53562,2815,2547,3965,2647]
20097;ctslice1966_3;[57797,1415,3463,654,2207]
20098;ctslice1387_1;[65302,29,205,0,0]
20099;ctslice3757_1;[57833,2644,1561,3498,0]
20100;ctslice2873_1;[65463,0,73,0,0]
20101;ctslice3800_1;[65536,0,0,0,0]
20102;ctslice1710_2;[59478,1866,747,3078,367]
20103;ctslice2098_3;[64556,290,20,2,668]
20104;ctslice1668_3;[65536,0,0,0,0]
20105;ctslice1639_2;[65536,0,0,0,0]
20106;ctslice7324_3;[65536,0,0,0,0]
20107;ctslice6716_1;[61898,1903,479,1256,0]
20108;ctslice1472_3;[63873,4,0,0,1659]
20109;ctslice7586_1;[59928,423,3047,273,1865]
20110;ctslice1429_2;[60139,1220,2510,984,683]
20111;ctslice7933_1;[55700,4682,527,4259,368]
20112;ctslice5282_3;[60829,1342,2133,1191,41]
20113;ctslice8318_3;[53067,2916,4145,3165,2243]
20114;ctslice2198_1;[65536,0,0,0,0]
20115;ctslice2611_1;[65536,0,0,0,0]
20116;ctslice4470_2;[65514,0,12,0,10]
20117;ctslice3297_2;[65536,0,0,0,0]
20118;ctslice3273_1;[64622,0,914,0,0]
20119;ctslice5644_1;[57069,2397,855,2615,2600]
20120;ctslice1690_3;[65536,0,0,0,0]
20121;ctslice7232_2;[57022,2491,2324,2970,729]
20122;ctslice4644_3;[57204,1082,4108,3142,0]
20123;ctslice7445_3;[63841,615,526,554,0]
20124;ctslice746_1;[65471,0,0,0,65]
20125;ctslice2536_3;[65536,0,0,0,0]
20126;ctslice6584_3;[65041,328,163,4,0]
20127;ctslice3972_3;[65536,0,0,0,0]
20128;ctslice5235_3;[65536,0,0,0,0]
20129;ctslice3525_2;[65536,0,0,0,0]
20130;ctslice7327_3;[49073,3010,5336,4769,3348]
20131;ctslice2170_1;[65536,0,0,0,0]
20132;ctslice577_3;[59930,578,1538,2668,822]
20133;ctslice8261_1;[57135,1786,4672,1943,0]
20134;ctslice217_1;[65215,8,0,0,313]
20135;ctslice8119_3;[65536,0,0,0,0]
20136;ctslice5944_3;[58129,2392,3193,1371,451]
20137;ctslice1391_3;[62626,2236,38,325,311]
20138;ctslice3901_2;[65393,7,136,0,0]
20139;ctslice7944_3;[62982,0,1202,0,1352]
20140;ctslice5390_1;[65213,0,274,0,49]
20141;ctslice1145_3;[64245,8,1276,0,7]
20142;ctslice5102_2;[65536,0,0,0,0]
20143;ctslice4698_2;[62872,2305,27,332,0]
20144;ctslice427_2;[65536,0,0,0,0]
20145;ctslice7280_2;[59884,744,3297,1031,580]
20146;ctslice5488_2;[64314,74,832,316,0]
20147;ctslice1889_1;[65167,342,22,5,0]
20148;ctslice4312_3;[65536,0,0,0,0]
20149;ctslice4469_3;[62038,1333,612,1421,132]
20150;ctslice6921_3;[59300,3397,520,2017,302]
20151;ctslice5027_1;[65536,0,0,0,0]
20152;ctslice5279_1;[65536,0,0,0,0]
20153;ctslice5474_2;[65536,0,0,0,0]
20154;ctslice1297_3;[65536,0,0,0,0]
20155;ctslice5762_3;[51825,4060,4358,3194,2099]
20156;ctslice7754_1;[65507,0,0,0,29]
20157;ctslice8275_3;[56819,2063,4278,341,2035]
