val_ids;val_gt_size;dumbpredwtags;dumbprednotags;dumbpredselect
Subj_6_221.png;[65535,1];[64957, 579];[64957,579];[64957,579]
Subj_6_222.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_223.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_224.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_225.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_226.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_227.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_228.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_229.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_23.png;[65069,467];[64957, 579];[64957,579];[64957,579]
Subj_6_230.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_231.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_232.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_233.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_234.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_235.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_236.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_237.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_238.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_239.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_24.png;[65099,437];[64957, 579];[64957,579];[64957,579]
Subj_6_240.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_241.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_242.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_243.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_244.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_245.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_246.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_247.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_248.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_249.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_25.png;[65142,394];[64957, 579];[64957,579];[64957,579]
Subj_6_250.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_251.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_252.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_253.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_254.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_255.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_26.png;[65189,347];[64957, 579];[64957,579];[64957,579]
Subj_6_27.png;[65248,288];[64957, 579];[64957,579];[64957,579]
Subj_6_28.png;[65309,227];[64957, 579];[64957,579];[64957,579]
Subj_6_29.png;[65374,162];[64957, 579];[64957,579];[64957,579]
Subj_6_3.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_30.png;[65471,65];[64957, 579];[64957,579];[64957,579]
Subj_6_31.png;[65517,19];[64957, 579];[64957,579];[64957,579]
Subj_6_32.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_33.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_34.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_35.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_36.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_37.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_38.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_39.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_4.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_40.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_41.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_42.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_43.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_44.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_45.png;[65528,8];[64957, 579];[64957,579];[64957,579]
Subj_6_46.png;[65446,90];[64957, 579];[64957,579];[64957,579]
Subj_6_47.png;[65195,341];[64957, 579];[64957,579];[64957,579]
Subj_6_48.png;[65015,521];[64957, 579];[64957,579];[64957,579]
Subj_6_49.png;[64892,644];[64957, 579];[64957,579];[64957,579]
Subj_6_5.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_50.png;[64813,723];[64957, 579];[64957,579];[64957,579]
Subj_6_51.png;[64763,773];[64957, 579];[64957,579];[64957,579]
Subj_6_52.png;[64735,801];[64957, 579];[64957,579];[64957,579]
Subj_6_53.png;[64723,813];[64957, 579];[64957,579];[64957,579]
Subj_6_54.png;[64725,811];[64957, 579];[64957,579];[64957,579]
Subj_6_55.png;[64741,795];[64957, 579];[64957,579];[64957,579]
Subj_6_56.png;[64785,751];[64957, 579];[64957,579];[64957,579]
Subj_6_57.png;[64899,637];[64957, 579];[64957,579];[64957,579]
Subj_6_58.png;[65014,522];[64957, 579];[64957,579];[64957,579]
Subj_6_59.png;[65270,266];[64957, 579];[64957,579];[64957,579]
Subj_6_6.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_60.png;[65430,106];[64957, 579];[64957,579];[64957,579]
Subj_6_61.png;[65518,18];[64957, 579];[64957,579];[64957,579]
Subj_6_62.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_63.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_64.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_65.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_66.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_67.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_68.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_69.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_7.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_70.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_6_71.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_72.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_73.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_74.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_75.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_76.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_77.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_78.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_79.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_8.png;[65535,1];[64957, 579];[64957,579];[64957,579]
Subj_6_80.png;[65530,6];[64957, 579];[64957,579];[64957,579]
Subj_6_81.png;[65391,145];[64957, 579];[64957,579];[64957,579]
Subj_6_82.png;[65185,351];[64957, 579];[64957,579];[64957,579]
Subj_6_83.png;[64931,605];[64957, 579];[64957,579];[64957,579]
Subj_6_84.png;[64788,748];[64957, 579];[64957,579];[64957,579]
Subj_6_85.png;[64736,800];[64957, 579];[64957,579];[64957,579]
Subj_6_86.png;[64732,804];[64957, 579];[64957,579];[64957,579]
Subj_6_87.png;[64729,807];[64957, 579];[64957,579];[64957,579]
Subj_6_88.png;[64737,799];[64957, 579];[64957,579];[64957,579]
Subj_6_89.png;[64750,786];[64957, 579];[64957,579];[64957,579]
Subj_6_9.png;[65522,14];[64957, 579];[64957,579];[0,0]
Subj_6_90.png;[64799,737];[64957, 579];[64957,579];[64957,579]
Subj_6_91.png;[64917,619];[64957, 579];[64957,579];[64957,579]
Subj_6_92.png;[65217,319];[64957, 579];[64957,579];[64957,579]
Subj_6_93.png;[65484,52];[64957, 579];[64957,579];[64957,579]
Subj_6_94.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_95.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_96.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_97.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_6_98.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_6_99.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_0.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_1.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_10.png;[65521,15];[64957, 579];[64957,579];[0,0]
Subj_7_100.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_101.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_102.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_103.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_104.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_105.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_106.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_107.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_108.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_109.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_11.png;[65501,35];[64957, 579];[64957,579];[0,0]
Subj_7_110.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_111.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_112.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_113.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_114.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_115.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_116.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_117.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_118.png;[65461,75];[64957, 579];[64957,579];[64957,579]
Subj_7_119.png;[65266,270];[64957, 579];[64957,579];[64957,579]
Subj_7_12.png;[65481,55];[64957, 579];[64957,579];[0,0]
Subj_7_120.png;[64944,592];[64957, 579];[64957,579];[64957,579]
Subj_7_121.png;[64805,731];[64957, 579];[64957,579];[64957,579]
Subj_7_122.png;[64771,765];[64957, 579];[64957,579];[64957,579]
Subj_7_123.png;[64766,770];[64957, 579];[64957,579];[64957,579]
Subj_7_124.png;[64770,766];[64957, 579];[64957,579];[64957,579]
Subj_7_125.png;[64777,759];[64957, 579];[64957,579];[64957,579]
Subj_7_126.png;[64800,736];[64957, 579];[64957,579];[64957,579]
Subj_7_127.png;[64841,695];[64957, 579];[64957,579];[64957,579]
Subj_7_128.png;[64931,605];[64957, 579];[64957,579];[64957,579]
Subj_7_129.png;[65087,449];[64957, 579];[64957,579];[64957,579]
Subj_7_13.png;[65443,93];[64957, 579];[64957,579];[0,0]
Subj_7_130.png;[65390,146];[64957, 579];[64957,579];[64957,579]
Subj_7_131.png;[65517,19];[64957, 579];[64957,579];[64957,579]
Subj_7_132.png;[65534,2];[64957, 579];[64957,579];[64957,579]
Subj_7_133.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_134.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_135.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_136.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_137.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_138.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_139.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_14.png;[65390,146];[64957, 579];[64957,579];[0,0]
Subj_7_140.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_141.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_142.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_143.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_144.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_145.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_146.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_147.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_148.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_149.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_15.png;[65324,212];[64957, 579];[64957,579];[64957,579]
Subj_7_150.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_151.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_152.png;[65531,5];[64957, 579];[64957,579];[64957,579]
Subj_7_153.png;[65426,110];[64957, 579];[64957,579];[64957,579]
Subj_7_154.png;[65140,396];[64957, 579];[64957,579];[64957,579]
Subj_7_155.png;[64927,609];[64957, 579];[64957,579];[64957,579]
Subj_7_156.png;[64831,705];[64957, 579];[64957,579];[64957,579]
Subj_7_157.png;[64824,712];[64957, 579];[64957,579];[64957,579]
Subj_7_158.png;[64826,710];[64957, 579];[64957,579];[64957,579]
Subj_7_159.png;[64830,706];[64957, 579];[64957,579];[64957,579]
Subj_7_16.png;[65269,267];[64957, 579];[64957,579];[64957,579]
Subj_7_160.png;[64861,675];[64957, 579];[64957,579];[64957,579]
Subj_7_161.png;[64934,602];[64957, 579];[64957,579];[64957,579]
Subj_7_162.png;[65050,486];[64957, 579];[64957,579];[64957,579]
Subj_7_163.png;[65244,292];[64957, 579];[64957,579];[64957,579]
Subj_7_164.png;[65409,127];[64957, 579];[64957,579];[64957,579]
Subj_7_165.png;[65511,25];[64957, 579];[64957,579];[64957,579]
Subj_7_166.png;[65534,2];[64957, 579];[64957,579];[64957,579]
Subj_7_167.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_168.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_169.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_17.png;[65215,321];[64957, 579];[64957,579];[64957,579]
Subj_7_170.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_171.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_172.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_173.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_174.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_175.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_176.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_177.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_178.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_179.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_18.png;[65128,408];[64957, 579];[64957,579];[64957,579]
Subj_7_180.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_181.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_182.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_183.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_184.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_185.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_186.png;[65507,29];[64957, 579];[64957,579];[64957,579]
Subj_7_187.png;[65246,290];[64957, 579];[64957,579];[64957,579]
Subj_7_188.png;[64976,560];[64957, 579];[64957,579];[64957,579]
Subj_7_189.png;[64892,644];[64957, 579];[64957,579];[64957,579]
Subj_7_19.png;[65062,474];[64957, 579];[64957,579];[64957,579]
Subj_7_190.png;[64884,652];[64957, 579];[64957,579];[64957,579]
Subj_7_191.png;[64890,646];[64957, 579];[64957,579];[64957,579]
Subj_7_192.png;[64921,615];[64957, 579];[64957,579];[64957,579]
Subj_7_193.png;[65003,533];[64957, 579];[64957,579];[64957,579]
Subj_7_194.png;[65162,374];[64957, 579];[64957,579];[64957,579]
Subj_7_195.png;[65369,167];[64957, 579];[64957,579];[64957,579]
Subj_7_196.png;[65531,5];[64957, 579];[64957,579];[64957,579]
Subj_7_197.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_198.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_199.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_2.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_20.png;[65010,526];[64957, 579];[64957,579];[64957,579]
Subj_7_200.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_201.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_202.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_203.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_204.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_205.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_206.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_207.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_208.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_209.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_21.png;[64978,558];[64957, 579];[64957,579];[64957,579]
Subj_7_210.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_211.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_212.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_213.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_214.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_215.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_216.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_217.png;[65495,41];[64957, 579];[64957,579];[0,0]
Subj_7_218.png;[65198,338];[64957, 579];[64957,579];[64957,579]
Subj_7_219.png;[65005,531];[64957, 579];[64957,579];[64957,579]
Subj_7_22.png;[64979,557];[64957, 579];[64957,579];[64957,579]
Subj_7_220.png;[64976,560];[64957, 579];[64957,579];[64957,579]
Subj_7_221.png;[64964,572];[64957, 579];[64957,579];[64957,579]
Subj_7_222.png;[64971,565];[64957, 579];[64957,579];[64957,579]
Subj_7_223.png;[64997,539];[64957, 579];[64957,579];[64957,579]
Subj_7_224.png;[65129,407];[64957, 579];[64957,579];[64957,579]
Subj_7_225.png;[65396,140];[64957, 579];[64957,579];[0,0]
Subj_7_226.png;[65533,3];[64957, 579];[64957,579];[0,0]
Subj_7_227.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_228.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_229.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_23.png;[65002,534];[64957, 579];[64957,579];[64957,579]
Subj_7_230.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_231.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_232.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_233.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_234.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_235.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_236.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_237.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_238.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_239.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_24.png;[65058,478];[64957, 579];[64957,579];[64957,579]
Subj_7_240.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_241.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_242.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_243.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_244.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_245.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_246.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_247.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_248.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_249.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_25.png;[65107,429];[64957, 579];[64957,579];[64957,579]
Subj_7_250.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_251.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_252.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_253.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_254.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_255.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_26.png;[65156,380];[64957, 579];[64957,579];[64957,579]
Subj_7_27.png;[65208,328];[64957, 579];[64957,579];[64957,579]
Subj_7_28.png;[65271,265];[64957, 579];[64957,579];[64957,579]
Subj_7_29.png;[65333,203];[64957, 579];[64957,579];[64957,579]
Subj_7_3.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_30.png;[65416,120];[64957, 579];[64957,579];[64957,579]
Subj_7_31.png;[65500,36];[64957, 579];[64957,579];[64957,579]
Subj_7_32.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_33.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_34.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_35.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_36.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_37.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_38.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_39.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_4.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_40.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_41.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_42.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_43.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_44.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_45.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_46.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_47.png;[65525,11];[64957, 579];[64957,579];[64957,579]
Subj_7_48.png;[65329,207];[64957, 579];[64957,579];[0,0]
Subj_7_49.png;[65072,464];[64957, 579];[64957,579];[64957,579]
Subj_7_5.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_50.png;[64922,614];[64957, 579];[64957,579];[64957,579]
Subj_7_51.png;[64817,719];[64957, 579];[64957,579];[64957,579]
Subj_7_52.png;[64765,771];[64957, 579];[64957,579];[64957,579]
Subj_7_53.png;[64740,796];[64957, 579];[64957,579];[64957,579]
Subj_7_54.png;[64734,802];[64957, 579];[64957,579];[64957,579]
Subj_7_55.png;[64733,803];[64957, 579];[64957,579];[64957,579]
Subj_7_56.png;[64739,797];[64957, 579];[64957,579];[64957,579]
Subj_7_57.png;[64745,791];[64957, 579];[64957,579];[64957,579]
Subj_7_58.png;[64777,759];[64957, 579];[64957,579];[64957,579]
Subj_7_59.png;[64889,647];[64957, 579];[64957,579];[64957,579]
Subj_7_6.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_7_60.png;[65028,508];[64957, 579];[64957,579];[64957,579]
Subj_7_61.png;[65301,235];[64957, 579];[64957,579];[64957,579]
Subj_7_62.png;[65501,35];[64957, 579];[64957,579];[64957,579]
Subj_7_63.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_64.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_65.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_66.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_67.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_68.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_69.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_7.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_70.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_71.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_72.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_7_73.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_74.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_75.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_76.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_77.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_78.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_79.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_8.png;[65534,2];[64957, 579];[64957,579];[0,0]
Subj_7_80.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_81.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_82.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_83.png;[65465,71];[64957, 579];[64957,579];[64957,579]
Subj_7_84.png;[65264,272];[64957, 579];[64957,579];[64957,579]
Subj_7_85.png;[65069,467];[64957, 579];[64957,579];[64957,579]
Subj_7_86.png;[64824,712];[64957, 579];[64957,579];[64957,579]
Subj_7_87.png;[64770,766];[64957, 579];[64957,579];[64957,579]
Subj_7_88.png;[64757,779];[64957, 579];[64957,579];[64957,579]
Subj_7_89.png;[64748,788];[64957, 579];[64957,579];[64957,579]
Subj_7_9.png;[65533,3];[64957, 579];[64957,579];[0,0]
Subj_7_90.png;[64749,787];[64957, 579];[64957,579];[64957,579]
Subj_7_91.png;[64759,777];[64957, 579];[64957,579];[64957,579]
Subj_7_92.png;[64776,760];[64957, 579];[64957,579];[64957,579]
Subj_7_93.png;[64842,694];[64957, 579];[64957,579];[64957,579]
Subj_7_94.png;[65014,522];[64957, 579];[64957,579];[64957,579]
Subj_7_95.png;[65296,240];[64957, 579];[64957,579];[64957,579]
Subj_7_96.png;[65505,31];[64957, 579];[64957,579];[64957,579]
Subj_7_97.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_98.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_7_99.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_8_0.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_8_1.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_8_10.png;[65443,93];[64957, 579];[64957,579];[0,0]
Subj_8_100.png;[65238,298];[64957, 579];[64957,579];[64957,579]
Subj_8_101.png;[65093,443];[64957, 579];[64957,579];[64957,579]
Subj_8_102.png;[64997,539];[64957, 579];[64957,579];[64957,579]
Subj_8_103.png;[64986,550];[64957, 579];[64957,579];[64957,579]
Subj_8_104.png;[64994,542];[64957, 579];[64957,579];[64957,579]
Subj_8_105.png;[65004,532];[64957, 579];[64957,579];[64957,579]
Subj_8_106.png;[65062,474];[64957, 579];[64957,579];[64957,579]
Subj_8_107.png;[65143,393];[64957, 579];[64957,579];[64957,579]
Subj_8_108.png;[65290,246];[64957, 579];[64957,579];[64957,579]
Subj_8_109.png;[65479,57];[64957, 579];[64957,579];[0,0]
Subj_8_11.png;[65397,139];[64957, 579];[64957,579];[0,0]
