epoch;val_ids;proposal_size
22096;ctslice3528_3.nii;[65536,0,0,0,0]
22097;ctslice6800_3.nii;[64074,0,623,0,839]
22098;ctslice3420_1.nii;[65536,0,0,0,0]
22099;ctslice4082_1.nii;[64926,0,610,0,0]
22100;ctslice6633_3.nii;[65536,0,0,0,0]
22101;ctslice7028_1.nii;[58706,419,3560,2200,651]
22102;ctslice2193_2.nii;[65536,0,0,0,0]
22103;ctslice7412_3.nii;[58427,1738,3804,1343,224]
22104;ctslice53_2.nii;[65428,0,0,0,108]
22105;ctslice2444_2.nii;[65536,0,0,0,0]
22106;ctslice3035_1.nii;[65536,0,0,0,0]
22107;ctslice2564_3.nii;[65518,0,18,0,0]
22108;ctslice1892_1.nii;[65536,0,0,0,0]
22109;ctslice2789_2.nii;[58103,1293,3565,2575,0]
22110;ctslice156_3.nii;[65536,0,0,0,0]
22111;ctslice5727_3.nii;[65536,0,0,0,0]
22112;ctslice5102_3.nii;[65529,0,7,0,0]
22113;ctslice5757_2.nii;[65536,0,0,0,0]
22114;ctslice6248_2.nii;[65536,0,0,0,0]
22115;ctslice7167_2.nii;[58490,4280,0,2766,0]
22116;ctslice324_3.nii;[65094,277,96,69,0]
22117;ctslice315_1.nii;[65536,0,0,0,0]
22118;ctslice6764_2.nii;[61481,3400,146,463,46]
22119;ctslice3113_1.nii;[65536,0,0,0,0]
22120;ctslice820_3.nii;[53526,2841,0,5195,3974]
22121;ctslice265_2.nii;[65536,0,0,0,0]
22122;ctslice5897_1.nii;[64667,0,315,0,554]
22123;ctslice8295_2.nii;[65536,0,0,0,0]
22124;ctslice7935_3.nii;[65536,0,0,0,0]
22125;ctslice2378_1.nii;[53663,4496,709,6668,0]
22126;ctslice4246_3.nii;[62287,198,2695,356,0]
22127;ctslice2120_1.nii;[59758,0,5778,0,0]
22128;ctslice7311_1.nii;[65536,0,0,0,0]
22129;ctslice2691_1.nii;[61937,357,405,2837,0]
22130;ctslice622_1.nii;[64345,153,1037,0,1]
22131;ctslice4779_1.nii;[65536,0,0,0,0]
22132;ctslice4971_2.nii;[65536,0,0,0,0]
22133;ctslice6717_2.nii;[55701,1616,5142,3077,0]
22134;ctslice4402_2.nii;[65536,0,0,0,0]
22135;ctslice7072_1.nii;[59749,2068,2410,1309,0]
22136;ctslice670_2.nii;[65536,0,0,0,0]
22137;ctslice2739_1.nii;[64009,0,1527,0,0]
22138;ctslice7339_3.nii;[59458,2171,1425,2482,0]
22139;ctslice3562_1.nii;[56810,2767,5958,1,0]
22140;ctslice6176_2.nii;[63971,22,1233,15,295]
22141;ctslice7837_1.nii;[63561,0,1415,0,560]
22142;ctslice3817_3.nii;[60553,1623,1552,1084,724]
22143;ctslice8356_2.nii;[65205,0,331,0,0]
22144;ctslice2249_1.nii;[65403,0,0,0,133]
22145;ctslice855_1.nii;[65480,56,0,0,0]
22146;ctslice4829_2.nii;[56839,2061,4451,2185,0]
22147;ctslice1860_2.nii;[61421,433,1679,1965,38]
22148;ctslice1065_1.nii;[65327,209,0,0,0]
22149;ctslice4976_2.nii;[63244,672,1307,73,240]
22150;ctslice865_2.nii;[65536,0,0,0,0]
22151;ctslice6179_3.nii;[61998,2,3536,0,0]
22152;ctslice1269_1.nii;[65536,0,0,0,0]
22153;ctslice295_3.nii;[65505,0,31,0,0]
22154;ctslice1049_3.nii;[60427,209,3462,1438,0]
22155;ctslice3612_2.nii;[63829,301,0,0,1406]
22156;ctslice6735_1.nii;[65511,0,25,0,0]
22157;ctslice6531_3.nii;[65536,0,0,0,0]
22158;ctslice3608_3.nii;[56624,1781,3178,3092,861]
22159;ctslice6192_1.nii;[63894,0,1642,0,0]
22160;ctslice2591_1.nii;[65536,0,0,0,0]
22161;ctslice847_2.nii;[63770,269,1334,96,67]
22162;ctslice7398_2.nii;[59547,634,1871,3484,0]
22163;ctslice1934_1.nii;[56327,4651,1225,2991,342]
22164;ctslice7063_3.nii;[65536,0,0,0,0]
22165;ctslice1554_2.nii;[57856,2346,2369,2110,855]
22166;ctslice8026_1.nii;[64360,0,1176,0,0]
22167;ctslice2671_1.nii;[65530,0,0,0,6]
22168;ctslice6156_2.nii;[61548,2730,860,398,0]
22169;ctslice7156_1.nii;[64850,0,0,0,686]
22170;ctslice2618_3.nii;[65536,0,0,0,0]
22171;ctslice5716_3.nii;[63330,215,1991,0,0]
22172;ctslice6535_1.nii;[61155,0,3728,653,0]
22173;ctslice2413_2.nii;[58298,3882,113,2867,376]
22174;ctslice2690_1.nii;[62872,240,1329,398,697]
22175;ctslice4335_3.nii;[65052,23,461,0,0]
22176;ctslice7856_3.nii;[55681,1673,2427,5755,0]
22177;ctslice5695_3.nii;[61158,2166,0,1812,400]
22178;ctslice4674_2.nii;[60746,1504,1182,2104,0]
22179;ctslice3181_1.nii;[54595,2292,1355,3782,3512]
22180;ctslice615_2.nii;[65536,0,0,0,0]
22181;ctslice3258_2.nii;[65536,0,0,0,0]
22182;ctslice2140_2.nii;[63404,1998,0,134,0]
22183;ctslice3941_2.nii;[65536,0,0,0,0]
22184;ctslice1898_1.nii;[62466,1901,119,1050,0]
22185;ctslice653_2.nii;[62508,256,2772,0,0]
22186;ctslice2390_3.nii;[53998,4174,488,6595,281]
22187;ctslice3345_2.nii;[65226,0,0,0,310]
22188;ctslice3190_1.nii;[65524,0,12,0,0]
22189;ctslice7012_3.nii;[65536,0,0,0,0]
22190;ctslice4546_3.nii;[60041,0,5331,164,0]
22191;ctslice1636_3.nii;[60978,0,3669,0,889]
22192;ctslice2076_2.nii;[53852,4375,910,6124,275]
22193;ctslice4193_2.nii;[63780,886,652,218,0]
22194;ctslice383_1.nii;[65447,0,89,0,0]
22195;ctslice2763_3.nii;[64277,51,1189,19,0]
22196;ctslice2458_2.nii;[65536,0,0,0,0]
22197;ctslice4058_1.nii;[65536,0,0,0,0]
22198;ctslice6967_2.nii;[63181,643,304,0,1408]
22199;ctslice6035_1.nii;[62749,28,1409,0,1350]
22200;ctslice7989_3.nii;[63914,0,1582,0,40]
22201;ctslice5014_1.nii;[65536,0,0,0,0]
22202;ctslice6588_2.nii;[65536,0,0,0,0]
22203;ctslice3789_3.nii;[65536,0,0,0,0]
22204;ctslice3667_1.nii;[65530,5,0,1,0]
22205;ctslice5736_3.nii;[62159,30,0,0,3347]
22206;ctslice5643_1.nii;[65536,0,0,0,0]
22207;ctslice6037_3.nii;[63065,0,1543,0,928]
22208;ctslice149_1.nii;[65536,0,0,0,0]
22209;ctslice3233_3.nii;[64125,119,1164,128,0]
22210;ctslice1778_3.nii;[65488,0,0,48,0]
22211;ctslice8067_3.nii;[65068,0,60,34,374]
22212;ctslice1819_2.nii;[63453,0,808,44,1231]
22213;ctslice1105_2.nii;[63034,1955,340,0,207]
22214;ctslice8342_1.nii;[59725,427,4665,719,0]
22215;ctslice6342_3.nii;[65536,0,0,0,0]
22216;ctslice8362_3.nii;[57070,1226,5278,1962,0]
22217;ctslice6836_3.nii;[62934,1783,0,819,0]
22218;ctslice6990_1.nii;[60580,163,1509,3284,0]
22219;ctslice3285_1.nii;[62176,818,1592,950,0]
22220;ctslice6144_3.nii;[65536,0,0,0,0]
22221;ctslice4787_3.nii;[65536,0,0,0,0]
22222;ctslice6335_1.nii;[60294,1653,1999,1590,0]
22223;ctslice7389_1.nii;[57157,3077,1894,3340,68]
22224;ctslice1318_2.nii;[63572,896,808,260,0]
22225;ctslice3615_3.nii;[56912,3127,652,4845,0]
22226;ctslice2496_1.nii;[65536,0,0,0,0]
22227;ctslice6064_3.nii;[61314,1408,886,1592,336]
22228;ctslice6071_1.nii;[61368,229,182,171,3586]
22229;ctslice1544_2.nii;[65434,0,0,102,0]
22230;ctslice825_2.nii;[56678,1493,745,4105,2515]
22231;ctslice1921_3.nii;[51057,3726,229,6230,4294]
22232;ctslice1959_3.nii;[55253,2603,6250,1430,0]
22233;ctslice8019_2.nii;[65536,0,0,0,0]
22234;ctslice8261_3.nii;[58390,183,5422,1541,0]
22235;ctslice1480_1.nii;[62850,0,1852,32,802]
22236;ctslice2157_1.nii;[61362,1087,2625,0,462]
22237;ctslice1830_2.nii;[65536,0,0,0,0]
22238;ctslice772_1.nii;[61827,895,632,2182,0]
22239;ctslice631_1.nii;[62981,1554,1001,0,0]
22240;ctslice1751_2.nii;[65536,0,0,0,0]
22241;ctslice6407_1.nii;[65386,12,138,0,0]
22242;ctslice4526_2.nii;[65536,0,0,0,0]
22243;ctslice6628_1.nii;[65536,0,0,0,0]
22244;ctslice6688_2.nii;[65536,0,0,0,0]
22245;ctslice7477_3.nii;[60650,96,3237,313,1240]
22246;ctslice5688_2.nii;[65525,0,11,0,0]
22247;ctslice4677_2.nii;[65406,126,0,4,0]
22248;ctslice6964_2.nii;[59986,3440,58,1745,307]
22249;ctslice2470_2.nii;[59038,1028,2987,2483,0]
22250;ctslice6991_2.nii;[62081,936,1627,892,0]
22251;ctslice7023_3.nii;[65536,0,0,0,0]
22252;ctslice1141_1.nii;[58781,1898,4373,484,0]
22253;ctslice6078_2.nii;[59115,874,3067,287,2193]
22254;ctslice3042_3.nii;[65031,505,0,0,0]
22255;ctslice7580_2.nii;[54699,4679,274,3616,2268]
22256;ctslice3020_3.nii;[62335,1337,0,781,1083]
22257;ctslice1295_2.nii;[63853,0,1683,0,0]
22258;ctslice2956_2.nii;[58170,1817,326,2430,2793]
22259;ctslice1239_1.nii;[61371,0,3637,0,528]
22260;ctslice6059_1.nii;[65535,1,0,0,0]
22261;ctslice6729_2.nii;[65536,0,0,0,0]
22262;ctslice4565_3.nii;[65536,0,0,0,0]
22263;ctslice5869_2.nii;[65536,0,0,0,0]
22264;ctslice4520_3.nii;[64554,982,0,0,0]
22265;ctslice6221_2.nii;[65536,0,0,0,0]
22266;ctslice3626_3.nii;[65536,0,0,0,0]
22267;ctslice350_1.nii;[62740,7,2789,0,0]
22268;ctslice1290_3.nii;[59900,933,4703,0,0]
22269;ctslice7724_3.nii;[65536,0,0,0,0]
22270;ctslice5096_1.nii;[56254,3267,3790,1813,412]
22271;ctslice7019_1.nii;[64549,0,218,769,0]
22272;ctslice176_3.nii;[63756,0,1780,0,0]
22273;ctslice2847_1.nii;[59232,71,5874,359,0]
22274;ctslice4792_2.nii;[55199,1515,7249,1573,0]
22275;ctslice784_2.nii;[65536,0,0,0,0]
22276;ctslice6546_1.nii;[65536,0,0,0,0]
22277;ctslice4505_2.nii;[63052,0,0,0,2484]
22278;ctslice8358_3.nii;[65536,0,0,0,0]
22279;ctslice5267_3.nii;[65536,0,0,0,0]
22280;ctslice2266_1.nii;[63284,880,1366,6,0]
22281;ctslice6733_3.nii;[52923,5052,3516,3872,173]
22282;ctslice5490_1.nii;[65536,0,0,0,0]
22283;ctslice868_1.nii;[64728,0,34,0,774]
22284;ctslice4521_1.nii;[65526,0,0,0,10]
22285;ctslice4251_2.nii;[61358,2205,1488,485,0]
22286;ctslice1523_2.nii;[62623,143,0,0,2770]
22287;ctslice6361_2.nii;[63928,32,1576,0,0]
22288;ctslice1381_2.nii;[64131,113,1241,30,21]
22289;ctslice5005_2.nii;[65536,0,0,0,0]
22290;ctslice1796_3.nii;[65536,0,0,0,0]
22291;ctslice1693_3.nii;[60788,659,4089,0,0]
22292;ctslice7867_3.nii;[65536,0,0,0,0]
22293;ctslice6069_2.nii;[65493,0,43,0,0]
22294;ctslice2408_1.nii;[63929,0,1607,0,0]
22295;ctslice8396_2.nii;[65536,0,0,0,0]
22296;ctslice3008_2.nii;[63835,0,1624,77,0]
22297;ctslice2897_1.nii;[65536,0,0,0,0]
22298;ctslice3177_1.nii;[54512,3739,1179,2919,3187]
22299;ctslice1995_2.nii;[65536,0,0,0,0]
22300;ctslice1837_3.nii;[65536,0,0,0,0]
22301;ctslice2519_2.nii;[65536,0,0,0,0]
22302;ctslice7833_2.nii;[62196,177,2049,0,1114]
22303;ctslice3392_2.nii;[65535,0,1,0,0]
22304;ctslice7562_3.nii;[63316,0,2220,0,0]
22305;ctslice497_1.nii;[65536,0,0,0,0]
22306;ctslice1491_3.nii;[59881,1430,2041,2184,0]
22307;ctslice4799_1.nii;[62790,0,2746,0,0]
22308;ctslice4610_2.nii;[61902,1098,1128,1408,0]
22309;ctslice5747_3.nii;[65536,0,0,0,0]
22310;ctslice5281_1.nii;[65536,0,0,0,0]
22311;ctslice2605_3.nii;[65536,0,0,0,0]
22312;ctslice3473_3.nii;[59611,884,2944,2097,0]
22313;ctslice1512_2.nii;[65536,0,0,0,0]
22314;ctslice1564_2.nii;[65536,0,0,0,0]
22315;ctslice5311_3.nii;[64465,278,793,0,0]
22316;ctslice3105_2.nii;[61647,591,2953,129,216]
22317;ctslice534_3.nii;[65536,0,0,0,0]
22318;ctslice7009_1.nii;[55091,1533,6330,2582,0]
22319;ctslice7240_1.nii;[65473,0,30,0,33]
22320;ctslice263_3.nii;[64706,0,830,0,0]
22321;ctslice4275_3.nii;[59925,1961,1451,1431,768]
22322;ctslice989_1.nii;[65419,117,0,0,0]
22323;ctslice7084_1.nii;[57082,1765,6288,0,401]
22324;ctslice5129_1.nii;[65536,0,0,0,0]
22325;ctslice1893_3.nii;[58336,3179,0,2494,1527]
22326;ctslice7716_2.nii;[65536,0,0,0,0]
22327;ctslice5264_3.nii;[49477,4767,964,6924,3404]
22328;ctslice7112_1.nii;[65536,0,0,0,0]
22329;ctslice4417_1.nii;[65536,0,0,0,0]
22330;ctslice1303_1.nii;[59621,369,3026,2520,0]
22331;ctslice6358_1.nii;[57898,1180,5907,551,0]
22332;ctslice1743_2.nii;[58880,928,2440,1632,1656]
22333;ctslice2179_1.nii;[65448,0,0,0,88]
22334;ctslice2252_2.nii;[65536,0,0,0,0]
22335;ctslice4059_2.nii;[62949,2456,131,0,0]
22336;ctslice4448_3.nii;[65536,0,0,0,0]
22337;ctslice4627_3.nii;[64158,0,1378,0,0]
22338;ctslice2770_1.nii;[65536,0,0,0,0]
22339;ctslice3135_2.nii;[59810,2055,63,3430,178]
22340;ctslice1956_2.nii;[55789,2760,863,6124,0]
22341;ctslice5403_2.nii;[63087,116,2041,292,0]
22342;ctslice6527_3.nii;[65536,0,0,0,0]
22343;ctslice97_1.nii;[54589,3443,5753,1751,0]
22344;ctslice2146_2.nii;[65536,0,0,0,0]
22345;ctslice3011_3.nii;[65536,0,0,0,0]
22346;ctslice7949_2.nii;[65413,0,123,0,0]
22347;ctslice323_2.nii;[59818,3084,0,2634,0]
22348;ctslice8264_2.nii;[56677,929,4188,1845,1897]
22349;ctslice4090_2.nii;[54961,5605,20,4950,0]
22350;ctslice5998_1.nii;[58113,1276,4410,1717,20]
22351;ctslice1807_2.nii;[60767,1835,1165,1769,0]
22352;ctslice8378_2.nii;[65536,0,0,0,0]
22353;ctslice5030_3.nii;[65536,0,0,0,0]
22354;ctslice7890_2.nii;[65536,0,0,0,0]
22355;ctslice238_3.nii;[56622,147,8442,325,0]
22356;ctslice7494_2.nii;[58912,62,4850,1712,0]
22357;ctslice5983_1.nii;[65522,0,14,0,0]
22358;ctslice4990_3.nii;[65536,0,0,0,0]
22359;ctslice3652_2.nii;[62145,1081,0,2310,0]
22360;ctslice7265_2.nii;[65536,0,0,0,0]
22361;ctslice1026_1.nii;[64295,0,1239,2,0]
22362;ctslice4536_3.nii;[65536,0,0,0,0]
22363;ctslice4857_3.nii;[64012,333,1186,5,0]
22364;ctslice2385_2.nii;[64843,0,693,0,0]
22365;ctslice5693_1.nii;[62731,1615,19,1171,0]
22366;ctslice4153_2.nii;[65258,0,278,0,0]
22367;ctslice3925_1.nii;[65536,0,0,0,0]
22368;ctslice6488_2.nii;[64445,0,50,0,1041]
22369;ctslice6494_3.nii;[61131,903,346,3156,0]
22370;ctslice7278_2.nii;[59266,121,4761,410,978]
22371;ctslice5400_2.nii;[65536,0,0,0,0]
22372;ctslice2262_1.nii;[65536,0,0,0,0]
22373;ctslice2574_3.nii;[62929,48,1523,1036,0]
22374;ctslice6424_2.nii;[63127,0,2324,85,0]
22375;ctslice1244_3.nii;[62880,667,1922,67,0]
22376;ctslice751_3.nii;[63181,0,2331,0,24]
22377;ctslice2733_1.nii;[63579,727,2,1228,0]
22378;ctslice2200_2.nii;[59219,0,6317,0,0]
22379;ctslice7043_3.nii;[55292,2172,4737,2635,700]
22380;ctslice8333_3.nii;[60505,1011,2662,1358,0]
22381;ctslice2781_3.nii;[65536,0,0,0,0]
22382;ctslice2566_3.nii;[50466,4882,410,5760,4018]
22383;ctslice2734_1.nii;[57945,2327,3756,1482,26]
22384;ctslice3635_1.nii;[62456,0,2866,0,214]
22385;ctslice8092_3.nii;[62150,1112,2223,0,51]
22386;ctslice1422_3.nii;[65475,61,0,0,0]
22387;ctslice1699_1.nii;[63841,998,493,75,129]
22388;ctslice846_2.nii;[65536,0,0,0,0]
22389;ctslice8376_1.nii;[65393,0,0,0,143]
22390;ctslice6648_3.nii;[65006,0,11,0,519]
22391;ctslice2821_2.nii;[65536,0,0,0,0]
22392;ctslice4081_3.nii;[58941,3536,0,3059,0]
22393;ctslice1622_3.nii;[63836,0,1700,0,0]
22394;ctslice7889_2.nii;[55925,1434,2678,3205,2294]
22395;ctslice5926_1.nii;[65536,0,0,0,0]
22396;ctslice7079_1.nii;[59554,288,3520,2174,0]
22397;ctslice2718_3.nii;[65022,0,0,0,514]
22398;ctslice5420_3.nii;[64736,797,0,3,0]
22399;ctslice1322_1.nii;[65345,0,1,0,190]
22400;ctslice7464_1.nii;[59111,745,4019,1661,0]
22401;ctslice3176_1.nii;[65536,0,0,0,0]
22402;ctslice3475_2.nii;[60785,1271,2678,212,590]
22403;ctslice3283_3.nii;[64647,372,517,0,0]
22404;ctslice7360_1.nii;[64820,258,458,0,0]
22405;ctslice4036_1.nii;[65441,0,0,0,95]
22406;ctslice7304_3.nii;[65536,0,0,0,0]
22407;ctslice3850_1.nii;[65536,0,0,0,0]
22408;ctslice7407_2.nii;[65536,0,0,0,0]
22409;ctslice3110_3.nii;[60504,1231,2086,1715,0]
22410;ctslice7498_1.nii;[65536,0,0,0,0]
22411;ctslice1907_1.nii;[64578,227,590,0,141]
22412;ctslice5244_2.nii;[63829,0,109,0,1598]
22413;ctslice2505_3.nii;[65307,0,0,0,229]
22414;ctslice2961_3.nii;[55602,2403,6142,1389,0]
22415;ctslice7364_2.nii;[59538,2474,392,2812,320]
22416;ctslice3310_1.nii;[63803,382,1303,48,0]
22417;ctslice7869_1.nii;[61171,147,4210,8,0]
22418;ctslice7303_1.nii;[65099,0,437,0,0]
22419;ctslice4317_2.nii;[65536,0,0,0,0]
22420;ctslice1469_2.nii;[65536,0,0,0,0]
22421;ctslice2330_3.nii;[62669,800,0,2067,0]
22422;ctslice4620_3.nii;[65041,0,0,0,495]
22423;ctslice2141_1.nii;[65518,18,0,0,0]
22424;ctslice4062_3.nii;[65454,0,70,12,0]
22425;ctslice6577_2.nii;[60534,484,1788,2018,712]
22426;ctslice368_3.nii;[65536,0,0,0,0]
22427;ctslice3231_3.nii;[65534,0,2,0,0]
22428;ctslice7179_3.nii;[65536,0,0,0,0]
22429;ctslice7792_3.nii;[58784,0,6752,0,0]
22430;ctslice3433_1.nii;[59801,1776,2605,1354,0]
22431;ctslice6782_1.nii;[65502,34,0,0,0]
22432;ctslice8274_2.nii;[65536,0,0,0,0]
22433;ctslice6512_3.nii;[65536,0,0,0,0]
22434;ctslice6684_3.nii;[64945,0,209,0,382]
22435;ctslice250_2.nii;[65536,0,0,0,0]
22436;ctslice4791_3.nii;[63028,1553,0,955,0]
22437;ctslice2661_2.nii;[64708,300,372,156,0]
22438;ctslice902_1.nii;[65102,0,247,187,0]
22439;ctslice538_3.nii;[54086,5309,1,6140,0]
22440;ctslice6691_1.nii;[65536,0,0,0,0]
22441;ctslice4734_2.nii;[65536,0,0,0,0]
22442;ctslice4319_2.nii;[61041,0,4446,49,0]
22443;ctslice6064_1.nii;[61695,1285,733,1080,743]
22444;ctslice4870_1.nii;[65536,0,0,0,0]
22445;ctslice5183_2.nii;[55069,2808,7611,48,0]
22446;ctslice6433_2.nii;[65536,0,0,0,0]
22447;ctslice5207_2.nii;[64609,0,847,80,0]
22448;ctslice2248_2.nii;[63294,39,1220,983,0]
22449;ctslice2656_3.nii;[60556,783,1292,2905,0]
22450;ctslice6712_3.nii;[63919,0,1579,38,0]
22451;ctslice5592_3.nii;[64806,0,570,0,160]
22452;ctslice2732_3.nii;[57647,1128,5630,1131,0]
22453;ctslice4082_3.nii;[64882,0,565,89,0]
22454;ctslice4310_1.nii;[64503,866,155,12,0]
22455;ctslice3122_1.nii;[56051,2859,1864,4762,0]
22456;ctslice7548_1.nii;[62892,737,25,49,1833]
22457;ctslice4401_3.nii;[65488,0,48,0,0]
22458;ctslice5710_2.nii;[64422,498,21,595,0]
22459;ctslice86_1.nii;[57831,365,2551,2813,1976]
22460;ctslice1835_2.nii;[65536,0,0,0,0]
22461;ctslice4375_3.nii;[65536,0,0,0,0]
22462;ctslice3112_3.nii;[65536,0,0,0,0]
22463;ctslice7725_2.nii;[60548,0,4653,335,0]
22464;ctslice967_3.nii;[65536,0,0,0,0]
22465;ctslice3697_1.nii;[56826,1421,3919,3370,0]
22466;ctslice112_3.nii;[65536,0,0,0,0]
22467;ctslice3075_1.nii;[65536,0,0,0,0]
22468;ctslice6069_3.nii;[65403,0,133,0,0]
22469;ctslice1656_2.nii;[55196,1713,7888,0,739]
22470;ctslice4216_3.nii;[62675,2008,16,837,0]
22471;ctslice4190_3.nii;[65536,0,0,0,0]
22472;ctslice4683_3.nii;[65367,0,169,0,0]
22473;ctslice3130_1.nii;[64094,86,336,1020,0]
22474;ctslice2290_2.nii;[65536,0,0,0,0]
22475;ctslice3096_3.nii;[63574,1214,622,90,36]
22476;ctslice6793_1.nii;[55528,2215,647,6258,888]
22477;ctslice3000_3.nii;[54927,2433,632,5929,1615]
22478;ctslice4796_2.nii;[56693,2018,1397,2503,2925]
22479;ctslice2375_1.nii;[65512,0,3,21,0]
22480;ctslice1424_1.nii;[65536,0,0,0,0]
22481;ctslice4073_3.nii;[65034,467,16,19,0]
22482;ctslice3785_2.nii;[62341,1043,0,1382,770]
22483;ctslice4816_2.nii;[65536,0,0,0,0]
22484;ctslice2554_3.nii;[65536,0,0,0,0]
22485;ctslice89_3.nii;[65536,0,0,0,0]
22486;ctslice7416_1.nii;[65536,0,0,0,0]
22487;ctslice5254_3.nii;[65472,0,64,0,0]
22488;ctslice7459_2.nii;[65530,0,0,0,6]
22489;ctslice8036_3.nii;[65536,0,0,0,0]
22490;ctslice7428_3.nii;[63320,1495,0,721,0]
22491;ctslice852_3.nii;[65514,0,22,0,0]
22492;ctslice4888_1.nii;[61913,1779,0,1844,0]
22493;ctslice5332_2.nii;[65536,0,0,0,0]
22494;ctslice2668_3.nii;[50195,3863,6765,4703,10]
22495;ctslice7085_2.nii;[62077,2087,427,43,902]
22496;ctslice554_3.nii;[56526,2034,4551,2425,0]
22497;ctslice7351_2.nii;[65536,0,0,0,0]
22498;ctslice4701_1.nii;[58426,1858,1220,3268,764]
22499;ctslice7616_3.nii;[63621,1915,0,0,0]
22500;ctslice2382_1.nii;[65536,0,0,0,0]
22501;ctslice8168_2.nii;[63071,379,0,71,2015]
22502;ctslice7542_3.nii;[65536,0,0,0,0]
22503;ctslice8140_1.nii;[65536,0,0,0,0]
22504;ctslice2681_1.nii;[60794,2694,0,2048,0]
22505;ctslice2024_2.nii;[65536,0,0,0,0]
22506;ctslice6204_3.nii;[64491,287,33,725,0]
22507;ctslice801_3.nii;[60286,387,4427,360,76]
22508;ctslice4593_2.nii;[64534,504,425,73,0]
22509;ctslice6465_1.nii;[65518,18,0,0,0]
22510;ctslice8158_1.nii;[60795,1369,1311,2061,0]
22511;ctslice4580_2.nii;[61200,0,4336,0,0]
22512;ctslice2822_2.nii;[64099,168,1269,0,0]
22513;ctslice6187_1.nii;[65536,0,0,0,0]
22514;ctslice6759_2.nii;[56594,1469,3976,409,3088]
22515;ctslice4581_1.nii;[65536,0,0,0,0]
22516;ctslice2016_1.nii;[64268,0,1268,0,0]
22517;ctslice1652_2.nii;[65536,0,0,0,0]
22518;ctslice7759_1.nii;[62530,0,3006,0,0]
22519;ctslice7413_1.nii;[61755,520,56,3205,0]
22520;ctslice3156_2.nii;[57938,2624,1013,3278,683]
22521;ctslice362_1.nii;[54585,3283,925,3369,3374]
22522;ctslice6160_3.nii;[65536,0,0,0,0]
22523;ctslice7597_1.nii;[64111,287,1117,21,0]
22524;ctslice7131_3.nii;[58592,3044,1002,2654,244]
22525;ctslice1133_2.nii;[65530,6,0,0,0]
22526;ctslice264_2.nii;[56787,3737,1003,3524,485]
22527;ctslice1439_1.nii;[59362,627,4432,1115,0]
22528;ctslice8329_3.nii;[52841,3193,5025,4477,0]
22529;ctslice3409_2.nii;[62121,10,244,138,3023]
22530;ctslice2902_1.nii;[58230,1125,435,3292,2454]
22531;ctslice743_1.nii;[64204,36,615,0,681]
22532;ctslice1881_3.nii;[65536,0,0,0,0]
22533;ctslice3988_3.nii;[65536,0,0,0,0]
22534;ctslice4386_2.nii;[55756,1165,2087,4428,2100]
22535;ctslice2751_2.nii;[65351,3,182,0,0]
22536;ctslice4119_3.nii;[65388,0,148,0,0]
22537;ctslice5830_3.nii;[63284,0,2152,0,100]
22538;ctslice1864_2.nii;[64162,1209,0,154,11]
22539;ctslice873_2.nii;[59171,2405,633,2424,903]
22540;ctslice7245_1.nii;[61084,1916,513,1613,410]
22541;ctslice5035_2.nii;[62982,1797,0,757,0]
22542;ctslice1421_3.nii;[60049,0,5487,0,0]
22543;ctslice6366_3.nii;[65108,126,0,302,0]
22544;ctslice4226_1.nii;[58657,2696,568,3566,49]
22545;ctslice3477_3.nii;[64095,0,928,0,513]
22546;ctslice2487_3.nii;[62756,1314,0,270,1196]
22547;ctslice5517_2.nii;[65313,165,58,0,0]
22548;ctslice7611_1.nii;[60642,1725,620,1763,786]
22549;ctslice7217_1.nii;[61604,454,2912,566,0]
22550;ctslice5921_1.nii;[58213,3679,60,3584,0]
22551;ctslice1933_1.nii;[65381,155,0,0,0]
22552;ctslice3238_1.nii;[65535,1,0,0,0]
22553;ctslice184_3.nii;[59152,839,2427,2926,192]
22554;ctslice6707_1.nii;[57306,1955,40,3204,3031]
22555;ctslice6477_3.nii;[55435,2932,7169,0,0]
22556;ctslice8252_1.nii;[64987,0,225,0,324]
22557;ctslice4344_2.nii;[65536,0,0,0,0]
22558;ctslice5999_1.nii;[57368,881,5146,2141,0]
22559;ctslice5259_1.nii;[64460,104,934,38,0]
22560;ctslice5446_3.nii;[60255,37,3955,1289,0]
22561;ctslice160_3.nii;[65196,8,0,332,0]
22562;ctslice2842_3.nii;[58975,1144,1152,4265,0]
22563;ctslice4249_1.nii;[65439,86,0,11,0]
22564;ctslice5519_3.nii;[55481,3299,4185,2571,0]
22565;ctslice4369_1.nii;[59148,793,3030,450,2115]
22566;ctslice6483_3.nii;[58850,3359,557,2770,0]
22567;ctslice7927_3.nii;[60840,1669,1902,1125,0]
22568;ctslice4593_1.nii;[64727,481,158,170,0]
22569;ctslice6953_2.nii;[65536,0,0,0,0]
22570;ctslice4442_3.nii;[65536,0,0,0,0]
22571;ctslice6343_2.nii;[56496,660,3939,4441,0]
22572;ctslice3171_1.nii;[60033,1671,1841,938,1053]
22573;ctslice4761_3.nii;[53303,3213,5735,2121,1164]
22574;ctslice2796_1.nii;[60535,3594,0,1379,28]
22575;ctslice1800_1.nii;[56674,0,8862,0,0]
22576;ctslice7491_3.nii;[65536,0,0,0,0]
22577;ctslice7618_1.nii;[61530,8,3991,7,0]
22578;ctslice5342_1.nii;[56812,1668,5933,961,162]
22579;ctslice5069_2.nii;[64015,168,213,0,1140]
